site,date,temp_c
2,42853,10.13083333
2,42854,10.38597222
2,42855,11.28208333
2,42856,11.30416667
2,42857,11.46902778
2,42858,11.99125
2,42859,11.85222222
2,42860,12.31625
2,42861,12.38125
2,42862,11.19986111
2,42863,11.8
2,42864,11.88069444
2,42865,12.81055556
2,42866,13.43361111
2,42867,13.1625
2,42868,12.35402778
2,42869,12.17180556
2,42870,11.95375
2,42871,11.22541667
2,42872,10.81027778
2,42873,10.94861111
2,42874,11.64861111
2,42875,11.73180556
2,42876,11.66902778
2,42877,11.51597222
2,42878,11.25972222
2,42879,11.37208333
2,42880,11.69930556
2,42881,11.83305556
2,42882,12.25388889
2,42883,12.68430556
2,42884,13.11666667
2,42885,13.5325
2,42886,12.98111111
2,42887,12.96819444
2,42888,13.32
2,42889,14.5
2,42890,13.48555556
2,42891,13.62125
2,42892,14.69388889
2,42893,14.45555556
2,42894,14.04125
2,42895,14.66388889
2,42896,13.51541667
2,42897,13.4425
2,42898,11.64333333
2,42899,12.45569444
2,42900,12.96680556
2,42901,13.47111111
2,42902,13.03388889
2,42903,13.51569444
2,42904,14.07402778
2,42905,14.44416667
2,42906,14.52694444
2,42907,13.15097222
2,42908,12.9325
2,42909,12.99916667
2,42910,13.10986111
2,42911,14.20916667
2,42912,13.33486111
2,42913,12.25277778
2,42914,12.38666667
2,42915,12.21861111
2,42916,12.67597222
2,42917,12.55694444
2,42918,13.79694444
2,42919,13.67375
2,42923,13.62555556
2,42924,13.28347222
2,42925,14.56611111
2,42926,14.73430556
2,42927,14.74541667
2,42928,14.98944444
2,42929,15.035
2,42930,14.445
2,42931,14.53694444
2,42932,14.28125
2,42933,14.07541667
2,42934,14.1275
2,42935,14.48013889
2,42936,14.11513889
2,42937,14.26972222
2,42938,14.57930556
2,42939,14.71375
2,42940,15.69013889
2,42941,15.58847222
2,42942,15.33513889
2,42943,14.86847222
2,42944,14.29277778
2,42945,13.98833333
2,42946,14.26972222
2,42947,15.36513889
2,42948,15.20305556
2,42949,14.02986111
2,42950,13.74486111
2,42951,14.22347222
2,42952,14.82402778
2,42953,15.50930556
2,42954,15.95902778
2,42955,15.68652778
2,42956,15.07875
2,42957,14.56305556
2,42958,14.71527778
2,42959,16.41013889
2,42960,17.55569444
2,42961,15.56513889
2,42962,14.80513889
2,42963,15.32666667
2,42964,14.94263889
2,42965,14.81277778
2,42966,14.95402778
2,42967,14.73430556
2,42968,14.89680556
2,42969,15.34861111
2,42970,15.44763889
2,42971,15.515
2,42972,15.69013889
2,42973,15.69180556
2,42974,15.98263889
2,42975,15.9425
2,42976,15.04722222
2,42977,14.56958333
2,42978,13.97402778
2,42979,14.21555556
2,42980,14.00986111
2,42981,15.17444444
2,42982,16.68861111
2,42983,17.11722222
2,42984,15.22222222
2,42985,15.77388889
2,42986,15.26944444
2,42987,14.79819444
2,42988,14.89541667
2,42989,14.31166667
2,42990,14.82486111
2,42991,15.08027778
2,42992,15.44027778
2,42993,15.11847222
2,42994,14.99236111
2,42995,14.6
2,42996,14.58208333
2,42997,15.37986111
2,42998,15.79236111
2,42999,14.9275
2,43000,12.65541667
2,43001,13.47111111
2,43002,14.23805556
2,43003,14.90152778
2,43004,15.4075
2,43005,15.86055556
2,43006,15.39569444
2,43007,16.35666667
2,43008,16.35222222
2,43009,16.68958333
2,43010,15.24486111
2,43011,15.46972222
2,43012,15.96166667
2,43013,17.12763889
2,43014,17.24583333
2,43015,17.69430556
2,43016,17.68444444
2,43017,18.04361111
2,43018,16.80541667
2,43019,17.37388889
2,43020,17.46444444
2,43021,17.85402778
2,43022,18.15902778
2,43023,17.82819444
2,43024,17.375
2,43025,17.06486111
2,43026,16.385
2,43027,16.45555556
2,43028,13.39388889
2,43029,12.29833333
2,43030,13.7425
2,43031,14.40125
2,43032,14.84958333
2,43033,15.0925
2,43034,15.63833333
2,43036,16.1
2,43037,16.84444444
2,43038,17.21236111
2,43039,15.48208333
2,43040,15.18861111
2,43041,15.62222222
2,43042,16.81166667
2,43043,16.08652778
2,43044,15.46789474
2,43045,16.41847222
2,43046,16.27472222
2,43047,15.92194444
2,43048,16.01833333
2,43049,15.48138889
2,43050,15.74458333
2,43051,15.27638889
2,43052,15.74791667
2,43053,16.22013889
2,43054,15.00888889
2,43055,14.73291667
2,43056,15.02625
2,43057,14.71430556
2,43058,14.69666667
2,43059,14.13513889
2,43060,14.71
2,43061,14.50138889
2,43062,14.74569444
2,43063,15.28694444
2,43064,15.67402778
2,43065,15.96013889
2,43066,14.29361111
2,43067,14.23166667
2,43068,14.70763889
2,43069,14.97
2,43070,14.72861111
2,43071,15.23958333
2,43072,15.67666667
2,43073,15.29597222
2,43074,15.17305556
2,43075,15.37444444
2,43076,15.75916667
2,43077,15.59541667
2,43078,15.56805556
2,43079,15.37569444
2,43080,14.90388889
2,43081,14.87638889
2,43082,14.86597222
2,43083,15.07777778
2,43084,15.20166667
2,43085,15.22263889
2,43086,15.22
2,43087,15.50319444
2,43088,15.56291667
2,43089,15.71027778
2,43090,15.35513889
2,43091,15.41888889
2,43092,15.34847222
2,43093,15.29430556
2,43094,15.28777778
2,43095,15.27541667
2,43096,15.35625
2,43097,15.38208333
2,43098,15.42069444
2,43099,15.38958333
2,43100,15.45
2,43101,15.43958333
2,43102,15.53763889
2,43103,15.58416667
2,43104,15.68888889
2,43105,15.6475
2,43106,15.59444444
2,43107,15.60013889
2,43108,15.65777778
2,43109,15.9725
2,43110,15.63513889
2,43111,15.73972222
2,43112,15.6925
2,43113,15.89291667
2,43114,15.65847222
2,43115,15.96388889
2,43116,16.08861111
2,43117,15.97597222
2,43118,15.85777778
2,43119,15.56791667
2,43120,13.99291667
2,43121,13.22236111
2,43122,13.69916667
2,43123,13.91777778
2,43124,14.25152778
2,43125,14.16958333
2,43126,12.78652778
2,43127,13.53625
2,43128,13.59347222
2,43129,13.74541667
2,43130,14.01527778
2,43131,13.93541667
2,43132,14.02402778
2,43133,14.00875
2,43134,14.19597222
2,43135,14.40805556
2,43136,14.59833333
2,43138,14.52763889
2,43139,14.17041667
2,43140,14.49555556
2,43141,14.68958333
2,43142,14.81125
2,43143,14.22361111
2,43144,14.05263889
2,43145,14.51625
2,43146,14.69569444
2,43147,14.71430556
2,43148,14.76236111
2,43149,14.87680556
2,43150,13.85263889
2,43151,12.62277778
2,43152,12.79361111
2,43153,12.81333333
2,43154,11.73736111
2,43155,11.60291667
2,43156,12.06166667
2,43157,12.98736111
2,43158,11.67138889
2,43159,12.63777778
2,43160,13.29583333
2,43161,13.13041667
2,43162,13.12888889
2,43163,12.41625
2,43164,12.88888889
2,43165,12.94194444
2,43166,13.05027778
2,43167,12.87819444
2,43168,12.89166667
2,43169,13.40375
2,43170,13.56352941
2,43171,13.27180556
2,43172,13.32902778
2,43173,13.05972222
2,43174,12.66305556
2,43175,11.99555556
2,43176,12.11472222
2,43177,11.67055556
2,43178,11.73430556
2,43179,11.89930556
2,43180,12.09458333
2,43181,12.75416667
2,43182,12.94902778
2,43183,12.39138889
2,43184,11.34222222
2,43185,10.63208333
2,43186,11.20819444
2,43187,11.40458333
2,43188,11.44375
2,43189,11.52375
2,43190,11.81458333
2,43191,11.89569444
2,43192,12.16638889
2,43193,11.92125
2,43194,12.06277778
2,43195,12.09361111
2,43196,12.27638889
2,43197,11.48652778
2,43198,11.50972222
2,43199,12.32680556
2,43200,11.83416667
2,43201,11.95569444
2,43202,10.97263889
2,43203,10.51638889
2,43204,11.255
2,43205,11.16486111
2,43206,10.80347222
2,43207,10.23138889
2,43208,10.31513889
2,43209,10.61708333
2,43210,10.28027778
2,43211,11.04375
2,43212,11.31847222
2,43213,11.64638889
2,43214,11.66569444
2,43215,11.86527778
2,43216,11.3925
2,43217,12.04569444
2,43218,12.20125
2,43219,11.40763889
2,43220,11.44666667
2,43221,11.43736111
2,43222,11.48583333
2,43223,11.14263889
2,43224,12.08541667
2,43225,11.59416667
2,43226,11.33972222
2,43227,11.13263889
2,43228,11.16819444
2,43229,11.36819444
2,43230,12.23194444
2,43231,12.9675
2,43232,11.49555556
2,43233,11.68222222
2,43234,12.51805556
2,43235,12.85972222
2,43237,11.32138889
2,43238,11.79777778
2,43239,13.24708333
2,43240,12.15416667
2,43241,11.48805556
2,43242,11.21444444
2,43243,11.50388889
2,43244,11.16625
2,43245,11.11972222
2,43246,10.77777778
2,43247,11.08472222
2,43248,12.31055556
2,43249,12.85305556
2,43250,12.77069444
2,43251,13.18847222
2,43252,12.74333333
2,43253,11.97888889
2,43254,11.68902778
2,43255,12.16930556
2,43256,12.63361111
2,43257,12.68277778
2,43258,12.62472222
2,43259,12.77013889
2,43260,12.43486111
2,43261,13.0675
2,43262,12.75513889
2,43263,12.09708333
2,43264,12.50722222
2,43265,13.42166667
2,43266,13.9875
2,43267,13.95083333
2,43268,12.57
2,43269,12.92402778
2,43270,14.44152778
2,43271,14.36277778
2,43272,14.15291667
2,43273,13.69986111
2,43274,14.53819444
2,43275,17.01847222
2,43276,16.68833333
2,43277,16.11430556
2,43278,16.34680556
2,43279,15.55944444
2,43280,13.35916667
2,43281,13.38902778
2,43282,13.89138889
2,43283,13.87541667
2,43284,15.24069444
2,43285,15.56305556
2,43286,13.32513889
2,43287,14.28680556
2,43288,14.07305556
2,43289,13.51763889
2,43290,13.61555556
2,43291,13.87986111
2,43292,14.37694444
2,43293,15.04819444
2,43294,15.24777778
2,43295,14.75041667
2,43296,15.53069444
2,43297,15.23305556
2,43298,14.87736111
2,43299,15.06083333
2,43300,17.16666667
2,43301,17.58180556
2,43302,15.31444444
2,43303,15.34777778
2,43304,14.17305556
2,43305,13.59416667
2,43306,13.06638889
2,43307,14.09583333
2,43308,14.82847222
2,43309,14.45513889
2,43310,14.55708333
2,43311,13.90847222
2,43312,14.30263889
2,43313,15.41208333
2,43314,15.54736111
2,43315,15.03083333
2,43316,15.44583333
2,43317,15.26763889
2,43318,15.51638889
2,43319,15.60013889
2,43320,16.05319444
2,43321,16.56666667
2,43322,16.54986111
2,43323,16.75194444
2,43324,18.08375
2,43325,17.73208333
2,43326,16.94833333
2,43327,16.69569444
2,43328,17.66611111
2,43329,17.43472222
2,43330,17.21861111
2,43331,16.08972222
2,43332,16.10027778
2,43333,16.65638889
2,43334,16.55513889
2,43336,16.23013889
2,43337,16.38097222
2,43338,16.27458333
2,43339,16.61263889
2,43340,15.86527778
2,43341,16.95319444
2,43342,15.85
2,43343,15.45222222
2,43344,14.82513889
2,43345,14.19722222
2,43346,14.42944444
2,43347,14.47916667
2,43348,15.87055556
2,43349,16.72375
2,43350,16.67013889
2,43351,15.94541667
2,43352,17.15444444
2,43353,17.07541667
2,43354,16.64986111
2,43355,16.9025
2,43356,17.53194444
2,43357,16.97416667
2,43358,16.80138889
2,43359,15.38013889
2,43360,15.21888889
2,43361,15.44986111
2,43362,15.06277778
2,43363,15.58791667
2,43364,15.80347222
2,43365,16.035
2,43366,16.36222222
2,43367,17.25416667
2,43368,17.53902778
2,43369,17.73638889
2,43370,15.94666667
2,43371,15.92861111
2,43372,15.01625
2,43373,15.08208333
2,43374,15.66777778
2,43375,14.79125
2,43376,16.1375
2,43377,16.24472222
2,43378,16.26138889
2,43379,16.23541667
2,43380,15.81694444
2,43381,16.80152778
2,43382,17.44638889
2,43383,17.33833333
2,43384,17.64180556
2,43385,18.81097222
2,43386,17.38513889
2,43387,16.96819444
2,43388,16.11041667
2,43389,16.465
2,43390,17.16125
2,43391,17.48416667
2,43392,16.90805556
2,43393,16.34888889
2,43394,15.82291667
2,43395,15.01819444
2,43396,15.21
2,43397,15.58041667
2,43398,16.50263889
2,43399,16.64166667
2,43400,17.25847222
2,43401,17.11069444
2,43402,16.64652778
2,43403,16.49166667
2,43404,17.22291667
2,43405,17.12416667
2,43406,17.00222222
2,43407,16.47277778
2,43408,17.74565789
2,43409,17.59736111
2,43410,17.98763889
2,43411,17.94291667
2,43412,18.14208333
2,43413,18.44902778
2,43414,18.49986111
2,43415,18.29777778
2,43416,17.55986111
2,43417,18.23847222
2,43418,17.73888889
2,43419,17.38027778
2,43420,17.52944444
2,43421,17.70430556
2,43422,17.72
2,43423,17.77680556
2,43424,17.82791667
2,43425,17.87222222
2,43426,18.0275
2,43427,17.01347222
2,43428,15.01208333
2,43429,15.4875
2,43430,16.43833333
2,43431,16.94486111
2,43432,17.19777778
2,43433,17.23694444
2,43434,14.8975
2,43435,12.86472222
2,43436,12.75055556
2,43437,13.84763889
2,43438,14.03513889
2,43439,15.71930556
2,43440,15.87541667
2,43441,15.63666667
2,43442,15.65458333
2,43443,15.61680556
2,43444,15.65861111
2,43446,15.82722222
2,43447,16.04375
2,43448,16.13930556
2,43449,16.16541667
2,43450,16.13763889
2,43451,16.06319444
2,43452,16.32638889
2,43453,16.48638889
2,43454,16.44166667
2,43455,16.47375
2,43456,16.57347222
2,43457,16.68930556
2,43458,16.61069444
2,43459,14.56763889
2,43460,14.12930556
2,43461,13.83111111
2,43462,14.29430556
2,43463,14.88916667
2,43464,14.78263889
2,43465,14.52611111
2,43466,14.77847222
2,43467,14.87875
2,43468,14.7925
2,43469,14.76236111
2,43470,14.90347222
2,43471,15.02305556
2,43472,15.02055556
2,43473,15.04027778
2,43474,15.01958333
2,43475,14.91152778
2,43476,15.0475
2,43477,15.17541667
2,43478,15.03333333
2,43479,14.98916667
2,43480,15.09569444
2,43481,15.27111111
2,43482,15.23277778
2,43483,15.21902778
2,43484,15.32208333
2,43485,15.45777778
2,43486,14.77972222
2,43487,14.14902778
2,43488,14.61180556
2,43489,14.85208333
2,43490,14.88208333
2,43491,14.87319444
2,43492,14.96430556
2,43493,14.88708333
2,43494,14.99722222
2,43495,14.31486111
2,43496,14.87736111
2,43497,14.86458333
2,43498,15.25541667
2,43499,15.10402778
2,43500,15.03430556
2,43501,15.06763889
2,43502,14.7675
2,43503,14.48819444
2,43504,14.50291667
2,43505,14.59277778
2,43506,14.50875
2,43507,14.20375
2,43508,14.21319444
2,43509,14.40041667
2,43510,14.41805556
2,43511,14.41402778
2,43512,14.35944444
2,43513,13.985
2,43514,13.25472222
2,43515,12.89097222
2,43516,12.90194444
2,43517,12.33972222
2,43518,11.90222222
2,43519,11.8875
2,43520,12.17291667
2,43521,12.60027778
2,43522,12.94444444
2,43523,13.18722222
2,43524,13.74319444
2,43525,13.40916667
2,43526,13.71847222
2,43527,13.73027778
2,43528,13.40444444
2,43529,13.33375
2,43530,13.9425
2,43531,14.06138889
2,43532,13.43166667
2,43533,12.31111111
2,43534,12.00926471
2,43535,11.94972222
2,43536,12.10944444
2,43537,10.99888889
2,43539,11.93625
2,43540,12.09166667
2,43541,12.32208333
2,43542,12.49347222
2,43543,12.86972222
2,43544,13.36375
2,43545,12.73388889
2,43546,12.69180556
2,43547,12.86819444
2,43548,12.9725
2,43549,13.29847222
2,43550,13.14625
2,43551,12.89083333
2,43552,12.90819444
2,43553,11.94152778
2,43554,11.945
2,43555,12.29416667
2,43556,12.03138889
2,43557,12.22027778
2,43558,12.18763889
2,43559,11.86916667
2,43560,12.33305556
2,43561,12.40708333
2,43562,12.55569444
2,43563,12.97694444
2,43564,12.39111111
2,43565,11.24875
2,43566,11.04680556
2,43567,10.46013889
2,43568,10.42416667
2,43569,10.89361111
2,43570,11.67819444
2,43571,11.70444444
2,43572,11.86847222
2,43573,12.14680556
2,43574,12.41097222
2,43575,12.6875
2,43576,12.14847222
2,43577,12.43305556
2,43578,12.68888889
2,43579,13.13569444
2,43580,12.88972222
2,43581,12.80833333
2,43582,13.22361111
2,43583,13.02444444
2,43584,12.61458333
2,43585,12.78777778
2,43586,12.39430556
2,43587,12.72944444
2,43588,13.36222222
2,43589,13.43486111
2,43590,13.27083333
2,43591,13.29555556
2,43592,12.87666667
2,43593,12.94222222
2,43594,12.45194444
2,43595,12.34444444
2,43596,12.65222222
2,43597,13.10722222
2,43598,12.95305556
2,43599,12.58611111
2,43600,12.67833333
2,43601,13.44680556
2,43602,12.18263889
2,43603,10.81513889
2,43604,11.16847222
2,43605,11.36708333
2,43606,10.65555556
2,43607,10.37986111
2,43608,10.02333333
2,43609,10.23180556
2,43610,10.62611111
2,43611,11.04847222
2,43612,10.46527778
2,43613,10.38152778
2,43614,11.64722222
2,43615,11.61402778
2,43616,11.85347222
2,43617,11.84194444
2,43618,12.23277778
2,43619,12.5975
2,43620,12.65861111
2,43621,12.87291667
2,43622,13.36347222
2,43623,13.81375
2,43624,13.655
2,43625,13.58541667
2,43626,13.32736111
2,43627,13.82708333
2,43628,13.61194444
2,43629,13.40472222
2,43630,13.04319444
2,43631,12.90930556
2,43632,12.88763889
2,43633,13.49694444
2,43634,13.24888889
2,43635,12.80888889
2,43636,12.49597222
2,43637,13.22777778
2,43638,12.65208333
2,43639,13.03763889
2,43640,13.54333333
2,43641,13.48944444
2,43642,13.82305556
2,43644,14.35694444
2,43645,13.51083333
2,43646,13.00402778
2,43647,13.22763889
2,43648,13.43138889
2,43649,13.62708333
2,43650,13.37388889
2,43651,13.28166667
2,43652,13.52805556
2,43653,13.16013889
2,43654,12.97902778
2,43655,13.52763889
2,43656,13.84486111
2,43657,14.03458333
2,43658,13.81027778
2,43659,12.86583333
2,43660,14.05388889
2,43661,14.04680556
2,43662,13.54430556
2,43663,14.32138889
2,43664,14.24972222
2,43665,13.94458333
2,43666,14.34111111
2,43667,14.35111111
2,43668,14.45902778
2,43669,13.70944444
2,43670,13.04125
2,43671,13.92416667
2,43672,13.74527778
2,43673,13.44638889
2,43674,13.15930556
2,43675,13.79791667
2,43676,14.20680556
2,43677,13.76777778
2,43678,13.60097222
2,43679,13.92944444
2,43680,13.50055556
2,43681,13.71333333
2,43682,13.68666667
2,43683,13.53736111
2,43684,13.60527778
2,43685,13.55583333
2,43686,13.25486111
2,43687,12.72861111
2,43688,12.82916667
2,43689,13.37944444
2,43690,13.76513889
2,43691,13.84125
2,43692,14.38611111
2,43693,13.72888889
2,43694,14.42333333
2,43695,14.96416667
2,43696,15.32527778
2,43697,15.20291667
2,43698,16.46222222
2,43699,15.04916667
2,43700,13.95833333
2,43701,15.24902778
2,43702,15.94861111
2,43703,15.06875
2,43704,14.73930556
2,43705,13.66013889
2,43706,13.50125
2,43707,14.21083333
2,43708,14.69
2,43709,14.03777778
2,43710,14.42736111
2,43711,14.95722222
2,43712,14.86472222
2,43713,14.07777778
2,43714,14.36138889
2,43715,14.64736111
2,43716,13.71236111
2,43717,13.92791667
2,43718,14.18972222
2,43719,14.94625
2,43720,15.26916667
2,43721,14.8225
2,43722,16.515
2,43723,16.79763889
2,43724,16.00319444
2,43725,15.82388889
2,43726,17.02791667
2,43727,16.1125
2,43728,15.17916667
2,43729,15.88083333
2,43730,15.99819444
2,43731,15.52305556
2,43732,14.82722222
2,43733,16.33638889
2,43734,18.08361111
2,43735,17.86680556
2,43736,16.82027778
2,43737,13.91666667
2,43738,14.01194444
2,43739,14.40041667
2,43740,14.94625
2,43741,14.36277778
2,43742,15.43055556
2,43743,14.79041667
2,43744,14.92069444
2,43745,15.12444444
0,37686,14.006875
0,37687,14.24440972
0,37688,14.25097222
0,37689,14.44652778
0,37690,14.23354167
0,37691,14.08208333
0,37692,14.45444444
0,37693,14.97034722
0,37694,14.06684028
0,37695,14.35840278
0,37696,13.84986111
0,37697,11.63368056
0,37698,10.56878472
0,37699,10.35663194
0,37700,10.52732639
0,37701,10.77284722
0,37702,11.30090278
0,37703,11.9875
0,37704,11.87701389
0,37705,12.39045139
0,37706,11.96868056
0,37707,11.34552083
0,37708,10.83934028
0,37709,11.41934028
0,37710,11.78486111
0,37711,11.98444444
0,37712,12.33090278
0,37713,11.69930556
0,37714,10.961875
0,37715,10.34763889
0,37716,10.16472222
0,37717,10.07371212
0,37718,10.26753472
0,37719,10.845625
0,37720,11.39920139
0,37721,12.11434028
0,37722,12.07034722
0,37723,11.70618056
0,37724,12.66177083
0,37725,12.67756944
0,37726,11.75579861
0,37727,11.29399306
0,37728,11.65930556
0,37729,11.38649306
0,37730,11.30461806
0,37731,11.32402778
0,37732,11.73888889
0,37733,11.30239583
0,37734,10.71756944
0,37735,10.85364583
0,37736,11.50715278
0,37737,11.03913194
0,37738,11.22569444
0,37739,11.47819444
0,37740,10.8490625
0,37741,10.27916667
0,37742,10.93559028
0,37743,11.41680556
0,37744,12.05732639
0,37745,12.01871528
0,37746,10.65965278
0,37747,10.65638889
0,37748,11.30364583
0,37749,10.70586806
0,37750,10.24951389
0,37751,10.42635417
0,37752,10.47423611
0,37753,11.13909722
0,37754,11.7853125
0,37755,11.50701389
0,37756,10.99697917
0,37757,12.27045139
0,37758,12.65836806
0,37759,13.21100694
0,37760,12.96166667
0,37761,12.96940972
0,37762,12.65048611
0,37763,13.14920139
0,37764,13.35090278
0,37765,11.78138889
0,37766,12.04413194
0,37767,13.10697917
0,37768,15.01670139
0,37769,15.16399306
0,37770,14.85104167
0,37771,14.88989583
0,37772,15.71572917
0,37773,16.02128472
0,37774,15.64989583
0,37775,15.76479167
0,37776,15.82329861
0,37777,14.13118056
0,37778,13.91805556
0,37779,13.88163194
0,37780,13.85465278
0,37781,14.29784722
0,37782,14.24309028
0,37783,14.06885417
0,37784,13.12777778
0,37785,13.52416667
0,37786,15.53118056
0,37787,14.975
0,37788,16.18350694
0,37789,14.49440972
0,37790,14.26576389
0,37791,13.9560262
0,37859,14.329
0,37860,14.416875
0,37861,15.28885417
0,37862,14.78395833
0,37863,16.10645833
0,37864,15.32489583
0,37865,13.96625
0,37866,13.9990625
0,37867,14.40927083
0,37868,14.7415625
0,37869,15.03552083
0,37870,15.52541667
0,37871,14.3459375
0,37872,16.2575
0,37873,16.51947917
0,37874,16.58760417
0,37875,16.81770833
0,37876,16.85864583
0,37877,17.2909375
0,37878,17.67416667
0,37879,17.60104167
0,37880,16.85916667
0,37881,16.75958333
0,37882,17.60979167
0,37883,17.149375
0,37884,17.5459375
0,37885,16.46958333
0,37886,16.54416667
0,37887,15.87927083
0,37888,16.19322917
0,37889,15.96354167
0,37890,16.363125
0,37891,16.35947917
0,37892,16.67760417
0,37893,15.10885417
0,37894,14.16104167
0,37895,14.0865625
0,37896,14.70822917
0,37897,14.9471875
0,37898,14.60072917
0,37899,15.23302083
0,37900,15.970625
0,37901,16.01104167
0,37902,15.9415625
0,37903,16.55614583
0,37904,16.08833333
0,37905,16.55427083
0,37906,16.19239583
0,37907,16.68458333
0,37908,17.84208333
0,37909,17.693125
0,37910,17.08854167
0,37911,16.4690625
0,37912,16.99958333
0,37913,17.5790625
0,37914,17.76697917
0,37915,16.27666667
0,37916,17.20822917
0,37917,17.19916667
0,37918,17.54927083
0,37919,16.60229167
0,37920,17.46472826
0,37921,17.33166667
0,37922,18.06895833
0,37923,17.531875
0,37924,15.535625
0,37925,14.6584375
0,37926,16.02885417
0,37927,16.9175
0,37928,15.87864583
0,37929,16.0853125
0,37930,16.501875
0,37931,16.85114583
0,37932,16.82208333
0,37933,16.986875
0,37934,17.18604167
0,37935,16.86885417
0,37936,16.7878125
0,37937,16.41354167
0,37938,16.46708333
0,37939,16.24239583
0,37940,15.2025
0,37941,14.13229167
0,37942,13.73989583
0,37943,15.049375
0,37944,15.58177083
0,37945,15.706875
0,37946,15.62791667
0,37947,13.80416667
0,37948,14.680625
0,37949,14.89270833
0,37950,14.6115625
0,37951,14.12572917
0,37952,14.80020833
0,37953,14.75125
0,37954,14.76
0,37955,14.79104167
0,37956,14.62010417
0,37957,14.64177083
0,37958,14.6071875
0,37959,14.67010417
0,37960,14.8303125
0,37961,14.831875
0,37962,14.78385417
0,37963,14.263125
0,37964,14.34583333
0,37965,14.65625
0,37966,14.1490625
0,37967,13.04052083
0,37968,13.71364583
0,37969,14.2228125
0,37970,13.76104167
0,37971,13.59385417
0,37972,13.701875
0,37973,13.7246875
0,37974,13.91770833
0,37975,14.02666667
0,37976,13.94958333
0,37977,14.00572917
0,37978,13.90989583
0,37979,13.8696875
0,37980,13.91802083
0,37981,13.609375
0,37982,13.25364583
0,37983,12.75708333
0,37984,12.92875
0,37985,13.00822917
0,37986,13.12583333
0,37987,13.33770833
0,37988,13.401875
0,37989,13.2146875
0,37990,12.9653125
0,37991,12.99833333
0,37992,13.01385417
0,37993,12.9453125
0,37994,13.01927083
0,37995,13.02385417
0,37996,13.0084375
0,37997,13.0540625
0,37998,13.31104167
0,37999,13.25302083
0,38000,13.18354167
0,38001,12.97322917
0,38002,13.30208333
0,38003,13.3825
0,38004,13.53635417
0,38005,13.61302083
0,38006,13.4784375
0,38007,13.63479167
0,38008,13.89375
0,38009,13.99510417
0,38010,13.57927083
0,38011,13.49583333
0,38012,13.34364583
0,38013,13.58416667
0,38014,13.5553125
0,38015,13.47583333
0,38016,13.73041667
0,38017,13.5575
0,38018,12.920625
0,38019,13.07375
0,38020,13.07041667
0,38021,12.43197917
0,38022,12.32427083
0,38023,12.18916667
0,38024,12.0478125
0,38025,12.01375
0,38026,12.3834375
0,38027,12.54979167
0,38028,12.869375
0,38029,13.03708333
0,38030,13.24427083
0,38031,13.39104167
0,38032,13.35770833
0,38033,13.49614583
0,38034,13.5228125
0,38035,13.41760417
0,38036,12.693125
0,38037,12.45708333
0,38038,12.61302083
0,38039,12.6221875
0,38040,12.650625
0,38041,12.77635417
0,38042,13.1640625
0,38043,13.23677083
0,38044,12.90229167
0,38045,12.6384375
0,38046,12.123125
0,38047,12.1690625
0,38048,12.3146875
0,38049,12.4778125
0,38050,12.384375
0,38051,12.67458333
0,38052,13.53104167
0,38053,13.38729167
0,38054,13.26177083
0,38055,13.31520833
0,38056,13.62447917
0,38057,14.19770833
0,38058,14.1184375
0,38059,13.81229167
0,38060,13.86239583
0,38061,13.59041667
0,38062,13.62291667
0,38063,14.00041667
0,38064,14.30583333
0,38065,14.5015625
0,38066,14.3553125
0,38067,14.19625
0,38068,14.29979167
0,38069,14.27229167
0,38070,14.74489583
0,38071,14.10052083
0,38072,13.11583333
0,38073,11.7109375
0,38074,11.99902174
0,38075,13.2578125
0,38076,13.9109375
0,38077,13.90979167
0,38078,14.77416667
0,38079,13.165
0,38080,14.25958333
0,38081,14.26972826
0,38082,14.59177083
0,38083,14.21333333
0,38084,14.13208333
0,38085,14.53
0,38086,14.1184375
0,38087,14.2825
0,38088,14.5096875
0,38089,14.35125
0,38090,14.43677083
0,38091,13.28864583
0,38092,13.8015625
0,38093,13.61854167
0,38094,12.53833333
0,38095,11.87729167
0,38096,11.53510417
0,38097,11.233125
0,38098,11.219375
0,38099,11.04458333
0,38100,12.43239583
0,38101,13.07197917
0,38102,13.52916667
0,38103,13.0759375
0,38104,12.8540625
0,38105,12.810625
0,38106,14.364375
0,38107,12.9478125
0,38108,13.4253125
0,38109,13.38114583
0,38110,13.93114583
0,38111,13.81677083
0,38112,13.67354167
0,38113,13.65104167
0,38114,13.78197917
0,38115,12.58541667
0,38116,13.65197917
0,38117,12.99052083
0,38118,11.42958333
0,38119,12.18052083
0,38120,13.54270833
0,38121,14.55697917
0,38122,15.12791667
0,38123,14.90135417
0,38124,14.43083333
0,38125,12.593125
0,38126,12.79364583
0,38127,13.98385417
0,38128,13.475
0,38129,13.51510417
0,38130,13.58135417
0,38131,12.98895833
0,38132,13.27427083
0,38133,12.68333333
0,38134,13.12645833
0,38135,12.87322917
0,38136,12.215625
0,38137,13.48791667
0,38138,13.30322917
0,38139,12.92979167
0,38140,13.69552083
0,38141,14.21802083
0,38142,13.72666667
0,38143,14.124375
0,38144,14.64270833
0,38145,14.62010417
0,38146,14.29333333
0,38147,12.21333333
0,38148,11.63447917
0,38149,12.63625
0,38150,14.284375
0,38151,15.88208333
0,38152,16.03364583
0,38153,14.523125
0,38154,14.27875
0,38155,14.48479167
0,38156,15.39947917
0,38157,16.41854167
0,38158,16.57239583
