site,location,date,column_position,temp_c,category,,,,,,,
AQUE,outside,38455,bottom,10.42638889,outside_bottom,,MOHK,outside,38725,bottom,13.66361111,outside_bottom
AQUE,outside,38456,bottom,10.99513889,outside_bottom,,MOHK,outside,38726,bottom,13.75416667,outside_bottom
AQUE,outside,38457,bottom,11.62708333,outside_bottom,,MOHK,outside,38727,bottom,13.74708333,outside_bottom
AQUE,outside,38458,bottom,11.40458333,outside_bottom,,MOHK,outside,38728,bottom,13.94208333,outside_bottom
AQUE,outside,38459,bottom,11.61944444,outside_bottom,,MOHK,outside,38729,bottom,13.98472222,outside_bottom
AQUE,outside,38460,bottom,12.00361111,outside_bottom,,MOHK,outside,38736,bottom,12.45361111,outside_bottom
AQUE,outside,38461,bottom,11.27944444,outside_bottom,,MOHK,outside,38737,bottom,12.45222222,outside_bottom
AQUE,outside,38462,bottom,11.83083333,outside_bottom,,MOHK,outside,38738,bottom,12.58861111,outside_bottom
AQUE,outside,38463,bottom,12.69930556,outside_bottom,,MOHK,outside,38739,bottom,12.57847222,outside_bottom
AQUE,outside,38464,bottom,12.28402778,outside_bottom,,MOHK,outside,38740,bottom,12.70111111,outside_bottom
AQUE,outside,38465,bottom,13.08416667,outside_bottom,,MOHK,outside,38741,bottom,12.71555556,outside_bottom
AQUE,outside,38466,bottom,12.36597222,outside_bottom,,MOHK,outside,38742,bottom,12.83625,outside_bottom
AQUE,outside,38467,bottom,11.01694444,outside_bottom,,MOHK,outside,38743,bottom,13.00833333,outside_bottom
AQUE,outside,38468,bottom,11.60291667,outside_bottom,,MOHK,outside,38744,bottom,12.89097222,outside_bottom
AQUE,outside,38469,bottom,12.71333333,outside_bottom,,MOHK,outside,38745,bottom,12.81055556,outside_bottom
AQUE,outside,38470,bottom,12.74416667,outside_bottom,,MOHK,outside,38746,bottom,13.02,outside_bottom
AQUE,outside,38471,bottom,12.40916667,outside_bottom,,MOHK,outside,38747,bottom,13.19694444,outside_bottom
AQUE,outside,38472,bottom,12.64083333,outside_bottom,,MOHK,outside,38748,bottom,13.2025,outside_bottom
AQUE,outside,38473,bottom,12.72472222,outside_bottom,,MOHK,outside,38749,bottom,13.30777778,outside_bottom
AQUE,outside,38474,bottom,12.14972222,outside_bottom,,MOHK,outside,38750,bottom,13.46875,outside_bottom
AQUE,outside,38475,bottom,12.77333333,outside_bottom,,MOHK,outside,38751,bottom,13.35986111,outside_bottom
AQUE,outside,38476,bottom,13.42611111,outside_bottom,,MOHK,outside,38752,bottom,13.12069444,outside_bottom
AQUE,outside,38477,bottom,13.25458333,outside_bottom,,MOHK,outside,38753,bottom,12.84916667,outside_bottom
AQUE,outside,38478,bottom,11.89819444,outside_bottom,,MOHK,outside,38754,bottom,13.17763889,outside_bottom
AQUE,outside,38479,bottom,11.41347222,outside_bottom,,MOHK,outside,38755,bottom,13.04625,outside_bottom
AQUE,outside,38480,bottom,11.26527778,outside_bottom,,MOHK,outside,38756,bottom,13.58416667,outside_bottom
AQUE,outside,38481,bottom,11.88819444,outside_bottom,,MOHK,outside,38757,bottom,13.62375,outside_bottom
AQUE,outside,38482,bottom,11.0225,outside_bottom,,MOHK,outside,38758,bottom,14.03944444,outside_bottom
AQUE,outside,38483,bottom,10.60472222,outside_bottom,,MOHK,outside,38759,bottom,13.72986111,outside_bottom
AQUE,outside,38484,bottom,10.82180556,outside_bottom,,MOHK,outside,38760,bottom,13.99763889,outside_bottom
AQUE,outside,38485,bottom,11.74361111,outside_bottom,,MOHK,outside,38761,bottom,14.10236111,outside_bottom
AQUE,outside,38486,bottom,11.88319444,outside_bottom,,MOHK,outside,38762,bottom,14.28194444,outside_bottom
AQUE,outside,38487,bottom,11.91569444,outside_bottom,,MOHK,outside,38763,bottom,13.77541667,outside_bottom
AQUE,outside,38488,bottom,11.57347222,outside_bottom,,MOHK,outside,38764,bottom,12.90152778,outside_bottom
AQUE,outside,38489,bottom,10.57236111,outside_bottom,,MOHK,outside,38765,bottom,13.02194444,outside_bottom
AQUE,outside,38490,bottom,11.35847222,outside_bottom,,MOHK,outside,38766,bottom,13.19486111,outside_bottom
AQUE,outside,38491,bottom,11.53638889,outside_bottom,,MOHK,outside,38767,bottom,13.36875,outside_bottom
AQUE,outside,38492,bottom,10.88847222,outside_bottom,,MOHK,outside,38768,bottom,13.26041667,outside_bottom
AQUE,outside,38493,bottom,11.17625,outside_bottom,,MOHK,outside,38769,bottom,13.10708333,outside_bottom
AQUE,outside,38494,bottom,11.39041667,outside_bottom,,MOHK,outside,38770,bottom,13.20472222,outside_bottom
AQUE,outside,38495,bottom,11.51986111,outside_bottom,,MOHK,outside,38771,bottom,13.19625,outside_bottom
AQUE,outside,38496,bottom,11.63194444,outside_bottom,,MOHK,outside,38772,bottom,13.22263889,outside_bottom
AQUE,outside,38497,bottom,11.73930556,outside_bottom,,MOHK,outside,38773,bottom,13.23777778,outside_bottom
AQUE,outside,38498,bottom,11.52,outside_bottom,,MOHK,outside,38774,bottom,13.1325,outside_bottom
AQUE,outside,38499,bottom,12.24166667,outside_bottom,,MOHK,outside,38775,bottom,13.64680556,outside_bottom
AQUE,outside,38500,bottom,12.13402778,outside_bottom,,MOHK,outside,38776,bottom,13.69027778,outside_bottom
AQUE,outside,38501,bottom,12.04194444,outside_bottom,,MOHK,outside,38777,bottom,13.63125,outside_bottom
AQUE,outside,38502,bottom,11.74375,outside_bottom,,MOHK,outside,38778,bottom,13.3375,outside_bottom
AQUE,outside,38503,bottom,12.75125,outside_bottom,,MOHK,outside,38779,bottom,13.23597222,outside_bottom
AQUE,outside,38504,bottom,13.26416667,outside_bottom,,MOHK,outside,38780,bottom,13.19555556,outside_bottom
AQUE,outside,38505,bottom,12.56611111,outside_bottom,,MOHK,outside,38781,bottom,13.07083333,outside_bottom
AQUE,outside,38506,bottom,12.24513889,outside_bottom,,MOHK,outside,38782,bottom,13.32138889,outside_bottom
AQUE,outside,38507,bottom,12.23666667,outside_bottom,,MOHK,outside,38783,bottom,12.79597222,outside_bottom
AQUE,outside,38508,bottom,12.33305556,outside_bottom,,MOHK,outside,38784,bottom,11.77041667,outside_bottom
AQUE,outside,38509,bottom,11.71916667,outside_bottom,,MOHK,outside,38785,bottom,11.50208333,outside_bottom
AQUE,outside,38510,bottom,11.03833333,outside_bottom,,MOHK,outside,38786,bottom,10.39097222,outside_bottom
AQUE,outside,38511,bottom,11.29430556,outside_bottom,,MOHK,outside,38787,bottom,10.35069444,outside_bottom
AQUE,outside,38512,bottom,10.76888889,outside_bottom,,MOHK,outside,38788,bottom,10.24069444,outside_bottom
AQUE,outside,38513,bottom,11.55208333,outside_bottom,,MOHK,outside,38789,bottom,10.4725,outside_bottom
AQUE,outside,38514,bottom,13.03902778,outside_bottom,,MOHK,outside,38790,bottom,10.76430556,outside_bottom
AQUE,outside,38515,bottom,13.53305556,outside_bottom,,MOHK,outside,38791,bottom,10.88777778,outside_bottom
AQUE,outside,38516,bottom,12.44736111,outside_bottom,,MOHK,outside,38792,bottom,11.15611111,outside_bottom
AQUE,outside,38517,bottom,12.47222222,outside_bottom,,MOHK,outside,38793,bottom,11.19361111,outside_bottom
AQUE,outside,38518,bottom,12.48347222,outside_bottom,,MOHK,outside,38794,bottom,10.53472222,outside_bottom
AQUE,outside,38519,bottom,12.40152778,outside_bottom,,MOHK,outside,38795,bottom,10.15263889,outside_bottom
AQUE,outside,38520,bottom,12.38888889,outside_bottom,,MOHK,outside,38796,bottom,10.10944444,outside_bottom
AQUE,outside,38521,bottom,12.49875,outside_bottom,,MOHK,outside,38797,bottom,10.29027778,outside_bottom
AQUE,outside,38522,bottom,12.95125,outside_bottom,,MOHK,outside,38798,bottom,10.41041667,outside_bottom
AQUE,outside,38523,bottom,13.23638889,outside_bottom,,MOHK,outside,38799,bottom,10.85666667,outside_bottom
AQUE,outside,38524,bottom,13.47111111,outside_bottom,,MOHK,outside,38800,bottom,11.22083333,outside_bottom
AQUE,outside,38525,bottom,12.72472222,outside_bottom,,MOHK,outside,38801,bottom,11.3375,outside_bottom
AQUE,outside,38526,bottom,12.32694444,outside_bottom,,MOHK,outside,38802,bottom,11.37083333,outside_bottom
AQUE,outside,38527,bottom,12.48388889,outside_bottom,,MOHK,outside,38803,bottom,11.5575,outside_bottom
AQUE,outside,38528,bottom,12.00416667,outside_bottom,,MOHK,outside,38804,bottom,12.30472222,outside_bottom
AQUE,outside,38529,bottom,11.86555556,outside_bottom,,MOHK,outside,38805,bottom,12.40430556,outside_bottom
AQUE,outside,38530,bottom,12.04319444,outside_bottom,,MOHK,outside,38806,bottom,12.13694444,outside_bottom
AQUE,outside,38531,bottom,11.56916667,outside_bottom,,MOHK,outside,38807,bottom,12.32916667,outside_bottom
AQUE,outside,38532,bottom,12.23041667,outside_bottom,,MOHK,outside,38808,bottom,12.41013889,outside_bottom
AQUE,outside,38533,bottom,12.30111111,outside_bottom,,MOHK,outside,38809,bottom,12.45294118,outside_bottom
AQUE,outside,38534,bottom,12.53263889,outside_bottom,,MOHK,outside,38810,bottom,12.58861111,outside_bottom
AQUE,outside,38535,bottom,12.22652778,outside_bottom,,MOHK,outside,38811,bottom,12.85888889,outside_bottom
AQUE,outside,38536,bottom,11.78972222,outside_bottom,,MOHK,outside,38812,bottom,12.52972222,outside_bottom
AQUE,outside,38537,bottom,12.07944444,outside_bottom,,MOHK,outside,38813,bottom,11.98819444,outside_bottom
AQUE,outside,38538,bottom,12.43791667,outside_bottom,,MOHK,outside,38814,bottom,12.40180556,outside_bottom
AQUE,outside,38539,bottom,12.60583333,outside_bottom,,MOHK,outside,38815,bottom,12.57208333,outside_bottom
AQUE,outside,38540,bottom,12.86486111,outside_bottom,,MOHK,outside,38816,bottom,12.67194444,outside_bottom
AQUE,outside,38541,bottom,12.76513889,outside_bottom,,MOHK,outside,38817,bottom,12.56972222,outside_bottom
AQUE,outside,38542,bottom,12.595,outside_bottom,,MOHK,outside,38818,bottom,13.105,outside_bottom
AQUE,outside,38543,bottom,13.47055556,outside_bottom,,MOHK,outside,38819,bottom,13.87291667,outside_bottom
AQUE,outside,38544,bottom,13.17680556,outside_bottom,,MOHK,outside,38820,bottom,14.01166667,outside_bottom
AQUE,outside,38545,bottom,13.90041667,outside_bottom,,MOHK,outside,38821,bottom,13.70888889,outside_bottom
AQUE,outside,38546,bottom,12.84986111,outside_bottom,,MOHK,outside,38822,bottom,12.96888889,outside_bottom
AQUE,outside,38547,bottom,12.78694444,outside_bottom,,MOHK,outside,38823,bottom,12.04930556,outside_bottom
AQUE,outside,38549,bottom,12.39763889,outside_bottom,,MOHK,outside,38824,bottom,11.50222222,outside_bottom
AQUE,outside,38550,bottom,12.23833333,outside_bottom,,MOHK,outside,38825,bottom,11.42847222,outside_bottom
AQUE,outside,38551,bottom,12.70069444,outside_bottom,,MOHK,outside,38826,bottom,11.49930556,outside_bottom
AQUE,outside,38552,bottom,13.46458333,outside_bottom,,MOHK,outside,38827,bottom,11.76416667,outside_bottom
AQUE,outside,38553,bottom,13.25652778,outside_bottom,,MOHK,outside,38828,bottom,11.95777778,outside_bottom
AQUE,outside,38554,bottom,13.66666667,outside_bottom,,MOHK,outside,38829,bottom,11.36972222,outside_bottom
AQUE,outside,38555,bottom,14.12041667,outside_bottom,,MOHK,outside,38830,bottom,11.55111111,outside_bottom
AQUE,outside,38556,bottom,14.44708333,outside_bottom,,MOHK,outside,38831,bottom,11.63041667,outside_bottom
AQUE,outside,38557,bottom,13.21097222,outside_bottom,,MOHK,outside,38832,bottom,11.71125,outside_bottom
AQUE,outside,38558,bottom,14.69930556,outside_bottom,,MOHK,outside,38833,bottom,12.04694444,outside_bottom
AQUE,outside,38559,bottom,15.66444444,outside_bottom,,MOHK,outside,38834,bottom,12.00347222,outside_bottom
AQUE,outside,38560,bottom,16.67222222,outside_bottom,,MOHK,outside,38835,bottom,11.78638889,outside_bottom
AQUE,outside,38561,bottom,15.61222222,outside_bottom,,MOHK,outside,38836,bottom,11.50916667,outside_bottom
AQUE,outside,38562,bottom,14.54388889,outside_bottom,,MOHK,outside,38837,bottom,11.905,outside_bottom
AQUE,outside,38563,bottom,14.53791667,outside_bottom,,MOHK,outside,38838,bottom,12.215,outside_bottom
AQUE,outside,38564,bottom,13.90263889,outside_bottom,,MOHK,outside,38839,bottom,12.52819444,outside_bottom
AQUE,outside,38565,bottom,13.95041667,outside_bottom,,MOHK,outside,38840,bottom,12.13333333,outside_bottom
AQUE,outside,38566,bottom,13.74430556,outside_bottom,,MOHK,outside,38841,bottom,12.34541667,outside_bottom
AQUE,outside,38567,bottom,14.30111111,outside_bottom,,MOHK,outside,38842,bottom,12.58416667,outside_bottom
AQUE,outside,38568,bottom,15.13458333,outside_bottom,,MOHK,outside,38843,bottom,12.81611111,outside_bottom
AQUE,outside,38569,bottom,15.81097222,outside_bottom,,MOHK,outside,38844,bottom,12.78055556,outside_bottom
AQUE,outside,38570,bottom,14.86611111,outside_bottom,,MOHK,outside,38845,bottom,12.81041667,outside_bottom
AQUE,outside,38571,bottom,15.20819444,outside_bottom,,MOHK,outside,38846,bottom,12.76236111,outside_bottom
AQUE,outside,38572,bottom,15.09652778,outside_bottom,,MOHK,outside,38847,bottom,12.83097222,outside_bottom
AQUE,outside,38573,bottom,15.39347222,outside_bottom,,MOHK,outside,38848,bottom,12.85625,outside_bottom
AQUE,outside,38574,bottom,15.64430556,outside_bottom,,MOHK,outside,38849,bottom,13.42805556,outside_bottom
AQUE,outside,38575,bottom,15.97444444,outside_bottom,,MOHK,outside,38850,bottom,12.73069444,outside_bottom
AQUE,outside,38576,bottom,15.98861111,outside_bottom,,MOHK,outside,38851,bottom,12.85722222,outside_bottom
AQUE,outside,38577,bottom,15.49805556,outside_bottom,,MOHK,outside,38852,bottom,13.45166667,outside_bottom
AQUE,outside,38578,bottom,14.61069444,outside_bottom,,MOHK,outside,38853,bottom,13.48194444,outside_bottom
AQUE,outside,38579,bottom,14.20722222,outside_bottom,,MOHK,outside,38854,bottom,14.22055556,outside_bottom
AQUE,outside,38580,bottom,14.36736111,outside_bottom,,MOHK,outside,38855,bottom,14.12305556,outside_bottom
AQUE,outside,38581,bottom,13.77055556,outside_bottom,,MOHK,outside,38856,bottom,13.845,outside_bottom
AQUE,outside,38582,bottom,14.10708333,outside_bottom,,MOHK,outside,38857,bottom,13.97555556,outside_bottom
AQUE,outside,38583,bottom,14.48555556,outside_bottom,,MOHK,outside,38858,bottom,14.92861111,outside_bottom
AQUE,outside,38584,bottom,15.02180556,outside_bottom,,MOHK,outside,38859,bottom,15.18055556,outside_bottom
AQUE,outside,38585,bottom,15.40083333,outside_bottom,,MOHK,outside,38860,bottom,15.23111111,outside_bottom
AQUE,outside,38586,bottom,16.09666667,outside_bottom,,MOHK,outside,38861,bottom,15.29541667,outside_bottom
AQUE,outside,38587,bottom,16.70819444,outside_bottom,,MOHK,outside,38862,bottom,14.47458333,outside_bottom
AQUE,outside,38588,bottom,15.14555556,outside_bottom,,MOHK,outside,38863,bottom,14.65083333,outside_bottom
AQUE,outside,38589,bottom,14.10194444,outside_bottom,,MOHK,outside,38864,bottom,13.63708333,outside_bottom
AQUE,outside,38590,bottom,13.78,outside_bottom,,MOHK,outside,38865,bottom,12.47291667,outside_bottom
AQUE,outside,38591,bottom,14.09666667,outside_bottom,,MOHK,outside,38866,bottom,13.79541667,outside_bottom
AQUE,outside,38592,bottom,14.78375,outside_bottom,,MOHK,outside,38867,bottom,13.40916667,outside_bottom
AQUE,outside,38593,bottom,14.19111111,outside_bottom,,MOHK,outside,38868,bottom,13.63680556,outside_bottom
AQUE,outside,38594,bottom,13.86222222,outside_bottom,,MOHK,outside,38869,bottom,14.05583333,outside_bottom
AQUE,outside,38595,bottom,14.18416667,outside_bottom,,MOHK,outside,38870,bottom,13.94986111,outside_bottom
AQUE,outside,38596,bottom,13.86902778,outside_bottom,,MOHK,outside,38871,bottom,14.28111111,outside_bottom
AQUE,outside,38597,bottom,14.12513889,outside_bottom,,MOHK,outside,38872,bottom,14.2875,outside_bottom
AQUE,outside,38598,bottom,14.40833333,outside_bottom,,MOHK,outside,38873,bottom,14.11597222,outside_bottom
AQUE,outside,38599,bottom,14.77708333,outside_bottom,,MOHK,outside,38874,bottom,14.40708333,outside_bottom
AQUE,outside,38600,bottom,14.94791667,outside_bottom,,MOHK,outside,38875,bottom,14.42541667,outside_bottom
AQUE,outside,38601,bottom,15.36069444,outside_bottom,,MOHK,outside,38876,bottom,14.66041667,outside_bottom
AQUE,outside,38602,bottom,15.00902778,outside_bottom,,MOHK,outside,38877,bottom,15.16944444,outside_bottom
AQUE,outside,38603,bottom,14.14180556,outside_bottom,,MOHK,outside,38878,bottom,14.73180556,outside_bottom
AQUE,outside,38604,bottom,14.24472222,outside_bottom,,MOHK,outside,38879,bottom,15.03,outside_bottom
AQUE,outside,38605,bottom,13.92527778,outside_bottom,,MOHK,outside,38880,bottom,14.38263889,outside_bottom
AQUE,outside,38606,bottom,13.62194444,outside_bottom,,MOHK,outside,38881,bottom,14.30180556,outside_bottom
AQUE,outside,38607,bottom,13.11805556,outside_bottom,,MOHK,outside,38882,bottom,14.02291667,outside_bottom
AQUE,outside,38608,bottom,13.18361111,outside_bottom,,MOHK,outside,38883,bottom,13.16763889,outside_bottom
AQUE,outside,38609,bottom,13.59055556,outside_bottom,,MOHK,outside,38884,bottom,13.43791667,outside_bottom
AQUE,outside,38610,bottom,14.255,outside_bottom,,MOHK,outside,38885,bottom,13.85638889,outside_bottom
AQUE,outside,38611,bottom,13.96666667,outside_bottom,,MOHK,outside,38886,bottom,14.08361111,outside_bottom
AQUE,outside,38612,bottom,14.12555556,outside_bottom,,MOHK,outside,38887,bottom,13.24583333,outside_bottom
AQUE,outside,38613,bottom,13.77152778,outside_bottom,,MOHK,outside,38888,bottom,13.92333333,outside_bottom
AQUE,outside,38614,bottom,13.88097222,outside_bottom,,MOHK,outside,38889,bottom,13.45277778,outside_bottom
AQUE,outside,38615,bottom,13.53180556,outside_bottom,,MOHK,outside,38890,bottom,13.77638889,outside_bottom
AQUE,outside,38616,bottom,13.53444444,outside_bottom,,MOHK,outside,38891,bottom,13.84458333,outside_bottom
AQUE,outside,38617,bottom,13.60972222,outside_bottom,,MOHK,outside,38892,bottom,13.76986111,outside_bottom
AQUE,outside,38618,bottom,13.70611111,outside_bottom,,MOHK,outside,38893,bottom,14.04541667,outside_bottom
AQUE,outside,38619,bottom,14.16236111,outside_bottom,,MOHK,outside,38894,bottom,13.6,outside_bottom
AQUE,outside,38620,bottom,13.88875,outside_bottom,,MOHK,outside,38895,bottom,13.63013889,outside_bottom
AQUE,outside,38621,bottom,13.01319444,outside_bottom,,MOHK,outside,38896,bottom,13.62583333,outside_bottom
AQUE,outside,38622,bottom,13.04027778,outside_bottom,,MOHK,outside,38897,bottom,14.04277778,outside_bottom
AQUE,outside,38623,bottom,13.15972222,outside_bottom,,MOHK,outside,38898,bottom,13.8725,outside_bottom
AQUE,outside,38624,bottom,12.92611111,outside_bottom,,MOHK,outside,38899,bottom,13.0075,outside_bottom
AQUE,outside,38625,bottom,12.68138889,outside_bottom,,MOHK,outside,38900,bottom,12.97416667,outside_bottom
AQUE,outside,38626,bottom,12.95083333,outside_bottom,,MOHK,outside,38901,bottom,12.67888889,outside_bottom
AQUE,outside,38627,bottom,13.42888889,outside_bottom,,MOHK,outside,38902,bottom,13.23861111,outside_bottom
AQUE,outside,38628,bottom,13.82611111,outside_bottom,,MOHK,outside,38903,bottom,13.96763889,outside_bottom
AQUE,outside,38629,bottom,12.37125,outside_bottom,,MOHK,outside,38904,bottom,12.78458333,outside_bottom
AQUE,outside,38630,bottom,13.07180556,outside_bottom,,MOHK,outside,38905,bottom,13.62958333,outside_bottom
AQUE,outside,38631,bottom,13.48569444,outside_bottom,,MOHK,outside,38906,bottom,13.44333333,outside_bottom
